"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez"
"1632",725.194871347121,0.130381829202878,0.123874483634675,1.05253176745741,0.292555643561803,0.477915834395766,"1632"
"107984839",209.992819343183,0.39841470937652,0.229502087098855,1.73599601821882,0.082564538612327,0.203562580103271,"107984839"
"10921",4901.03980792502,-0.150828474518608,0.0641853991865231,-2.3498876135412,0.0187790801911299,0.0712103171956941,"10921"
"106660606",44.8264731066351,0.010644099023921,0.171654633199407,0.0620088070186605,0.950555818513569,0.973064136347476,"106660606"
"100500812",7.46290654144546,-0.237866750565604,0.276437979387148,-0.860470587626728,0.389529689923797,0.575526195108305,"100500812"
"100126328",6.8851823778721,0.269547126179519,0.224173204607964,1.20240564277477,0.229206404018582,0.407236907638652,"100126328"
"21",4531.88780356889,-0.284585940151355,0.104656363868316,-2.71924161735101,0.00654317930685312,0.0327905994988291,"21"
"650655",135.315231140306,-0.0539651687361866,0.116860254667021,-0.461792325285904,0.644230255094937,0.781360038510319,"650655"
"899",296.44073643279,-0.0800912867221085,0.109683005448494,-0.730206893899518,0.465263729259052,0.641391269638089,"899"
"105371050",20.2592127160813,-0.206277032573676,0.138908930847611,-1.48498034874353,0.137549029795465,0.289501479780962,"105371050"
"80178",124.173118717432,0.0901526441543453,0.147197589744275,0.612460056655592,0.540233417566966,0.703362162988008,"80178"
"729652",18.3498086449519,-0.439020451794095,0.191446982251326,-2.29316987205242,0.0218382269533777,0.0794973254738194,"729652"
"4917",9.37410124601694,-0.636883824236738,0.341720915207381,-1.86375429742201,0.0623562164866025,0.16792048175473,"4917"
"57465",2261.19879751384,-0.207069769460513,0.0888113973290444,-2.33156752047627,0.0197234541478991,0.0737298239670702,"57465"
"527",9993.81237200239,-0.222045508576638,0.112904591732048,-1.96666499714741,0.0492218447747017,0.142293563025631,"527"
"51005",730.394932287673,-0.418199864751866,0.0957242276029173,-4.36879852911052,1.24931953233145e-05,0.000325385912371178,"51005"
"752014",311.15291066872,-0.196306301071138,0.129916528314035,-1.51101867959883,0.130783691737195,0.279474391601494,"752014"
"5170",3584.51377316525,-0.0702726743746668,0.0976668971151411,-0.719513739561329,0.471824439740396,0.646916362854679,"5170"
"652276",160.64893814776,-0.167817241968229,0.121486696341908,-1.38136312058342,0.167167339305802,0.330008367139727,"652276"
"645644",566.354002624434,-0.240397800410161,0.140118837852645,-1.71567081267811,0.0862223097439921,0.209471298262213,"645644"
"100507321",720.075993610091,-0.260753169065963,0.131331882244823,-1.9854521583714,0.0470941878531873,0.138289598807693,"100507321"
"54442",593.153527114465,-0.0789445988959262,0.0942021959858861,-0.838033530638225,0.402011871976187,0.586529785437242,"54442"
"83886",69.5938238657214,-0.358211581113624,0.214559769525217,-1.66951885670964,0.0950145965103404,0.224185457355342,"83886"
"100128788",15.048522757606,-0.593592658390065,0.21256151675972,-2.79256879344281,0.00522913472386791,0.0280791164100314,"100128788"
"23524",16394.5746793841,-0.178888795349488,0.15438999590644,-1.15868126233965,0.246586131337633,0.427125198675947,"23524"
"6923",3495.29404054239,0.115528963221306,0.124303786913398,0.929408235179472,0.352677561598947,0.538123348334185,"6923"
"10942",4.64347214683331,-0.831804609204772,0.485989099894985,-1.71157050515025,0.0869758476921053,0.21084352190529,"10942"
"124221",25.7462598756249,-0.381934701157042,0.274870519771565,-1.38950769065542,0.164678423955274,0.32636945410341,"124221"
"101929566",10.5769941903385,-0.0517735730575455,0.259522056310848,-0.199495849383732,0.841874889814163,0.911796204904915,"101929566"
"114984",590.082302971498,-0.219703373779353,0.0864582960808849,-2.54114855067017,0.0110488964478304,0.0479991640436161,"114984"
"84256",2734.09839170381,-0.202725085616084,0.105239060985466,-1.92632928988297,0.0540632703974234,0.152068800736819,"84256"
"105371055",19.7101011494466,-0.494144724121934,0.180109618859409,-2.7435776459427,0.0060773673785715,0.0311744089175013,"105371055"
"79412",157.044733106422,-0.863844435978252,0.145577045508728,-5.9339330109324,2.95762545315134e-09,4.08434782381534e-07,"79412"
"124222",1759.21777487423,-0.565202387065265,0.175116977203849,-3.22757048511251,0.00124846278796385,0.00993797402556327,"124222"
"9088",502.476988191938,-0.426090591953519,0.18605415107359,-2.2901428938556,0.0220130345441711,0.0799501185180657,"9088"
"283875",8.22506937996349,-0.967133079403875,0.334384469944004,-2.89227869812802,0.0038245851511817,0.0224105190944451,"283875"
"107984895",63.1177532567052,-0.0868202396782139,0.151664022188839,-0.57245112206053,0.567016390395642,0.723915569524674,"107984895"
"105371056",80.811320795629,-0.232548478974671,0.181280525685202,-1.28281004313998,0.199558634692547,0.371116791561805,"105371056"
"9080",119.702411740533,0.0113522030583043,0.289102841769756,0.0392670061242266,0.96867751161713,0.983440521768572,"9080"
"9074",5.8309692712519,-0.525648435910217,0.334071943359884,-1.57345879041376,0.115612623238346,0.256811304158845,"9074"
"51330",45.7102544837788,0.724941862212199,0.286835978271746,2.52737423868562,0.01149189734343,0.049471511138153,"51330"
"54985",2146.72401046723,-0.109083330811509,0.114168362391351,-0.95546023895471,0.339345003451228,0.524915960596226,"54985"
"79228",311.849097295155,0.10984445703486,0.117649587990846,0.933657813093291,0.350480433003624,0.536235498796344,"79228"
"146439",40.0977516603544,-0.67374171550583,0.187308303885816,-3.59696661348525,0.000321949788035374,0.00364525460142678,"146439"
"100128770",27.7750802948901,-0.0346108565614654,0.249998961732918,-0.138444001213258,0.889889523866768,0.93908490194283,"100128770"
"64386",80.9899787522379,-0.193255114129042,0.147106503028654,-1.31370884461443,0.188944203400752,0.358332730773367,"64386"
"100507419",122.940526593183,-0.497826776490287,0.14607321890181,-3.40806330026124,0.000654257154632634,0.00615083623737201,"100507419"
"9235",135.360516833088,0.373794129958386,0.234038773643428,1.59714616573698,0.110233129504785,0.249024956930164,"9235"
"105371058",8.18131801582483,0.240555137033372,0.294625560683283,0.816477485780551,0.414227095200281,0.597408238565028,"105371058"
"81854",60.6402036682603,-0.113330784527598,0.123959490205059,-0.914256619966098,0.360582019085049,0.546756314300758,"81854"
"7755",425.154291446908,0.034965854484659,0.116732650518581,0.299537912737562,0.764529648944534,0.861862109640247,"7755"
"100507458",256.256836485868,-0.321557994005004,0.109093588812941,-2.94754254126124,0.00320310676467538,0.0196822735095099,"100507458"
"7760",777.598343713052,-0.397476928997537,0.112222901676264,-3.5418521804414,0.000397328065213641,0.00424455505042004,"7760"
"4992",46.9804125179629,-0.873682164324362,0.230955884916731,-3.78289630783542,0.000155014003336478,0.00210055083572986,"4992"
"7752",203.182996901198,-0.0929062633577525,0.0875819349865874,-1.06079254097298,0.288784192766683,0.474125316751125,"7752"
"4210",16.2586665921477,0.358274862217761,0.210620318680826,1.70104605510872,0.0889343393629962,0.213970667857823,"4210"
"283876",41.2570752818078,0.242447482027862,0.138840848891818,1.7462258691372,0.0807717113443759,0.200732932621181,"283876"
"10127",1034.884171053,0.179197860564119,0.0525943419789521,3.40716993162179,0.000656402461932495,0.00616546767931321,"10127"
"91151",411.675440691383,0.137855395174176,0.0729252087087816,1.8903668239701,0.0587089172466088,0.160973105949681,"91151"
"7627",704.822006605572,0.00465903692251394,0.0742321995930678,0.062763018582963,0.949955214678696,0.972795007947591,"7627"
"4993",5.11406887572903,-0.30280327666666,0.320854878775131,-0.943739044338726,0.345303016555867,0.530625997121766,"4993"
"105371059",45.9532151249059,-0.26257103046508,0.128874459678961,-2.03741711987907,0.0416082596990009,0.126926362827146,"105371059"
"54925",427.904771317143,-0.0673496848955056,0.0896792995271658,-0.751005920548074,0.452649092672131,0.630579050551072,"54925"
"7727",387.68834696709,0.103835516047376,0.0640167250772456,1.62200606048003,0.104802050489518,0.24013228962368,"7727"
"146434",223.882824395558,-0.0961688636201588,0.102617186379625,-0.937161376305807,0.34867555402834,0.534442860814629,"146434"
"79903",1390.02781108003,-0.0484111414465174,0.0707542651413409,-0.684215168510475,0.493839305306485,0.664851812653039,"79903"
"102465134",58.7996603830258,0.037463800021032,0.100943576142136,0.371136048997117,0.710536202167884,0.82779707026346,"102465134"
"23059",957.87726502614,0.050609820990785,0.0812558054139362,0.62284560140616,0.533385988449073,0.697624826118264,"23059"
"197358",202.66226026637,-0.118866589117389,0.100415031410947,-1.18375294462568,0.236510874048231,0.415915996206866,"197358"
"101929732",9.21946113444988,-0.540392174068437,0.26310951461546,-2.0538678536891,0.039988483404498,0.123301167908425,"101929732"
"105371060",58.8100715484933,-0.371198006926622,0.168662200688722,-2.20083697124108,0.0277475672439003,0.094744124242577,"105371060"
"84464",677.929714100985,-0.56804051557979,0.153923552168331,-3.69040674788079,0.000223895756817824,0.00274904175741205,"84464"
"1773",1089.86308108066,-0.0389631999760332,0.0789226429336707,-0.493688484416053,0.621526199153258,0.763612936751113,"1773"
"10131",2148.06463825711,-0.213795039615334,0.0795719988520342,-2.68681248051705,0.00721374382481772,0.0351803326297161,"10131"
"1387",2461.51568092433,0.132387344043021,0.0900555776851549,1.47006268180149,0.141544778269377,0.294456307405982,"1387"
"102724927",8.47874309864129,0.0681296530308567,0.235193554315809,0.289674830711452,0.772065013308942,0.86738485683618,"102724927"
"115",1115.19085498454,0.0680697546843092,0.0993737840467606,0.684987044996483,0.49335209598865,0.664570795237671,"115"
"6345",48.8960383825573,0.23197410940538,0.233459119003766,0.993639102191752,0.320398600281865,0.506156157119298,"6345"
"100507501",41.8407187379348,0.00854196676971991,0.165269763806948,0.0516849941148208,0.958779694219547,0.97759099318113,"100507501"
"7023",316.897507237362,-0.0361194247022573,0.124298152218861,-0.290586980236513,0.771367218859744,0.866866804132555,"7023"
"84662",436.729342633166,-0.0261362932573153,0.157723384234059,-0.16570969095191,0.868385419225676,0.927029531398695,"84662"
"101926896",16.7176938925109,-0.560051452656714,0.192942337009091,-2.90268824011561,0.00369974739132218,0.0218592555641058,"101926896"
"100529144",736.419021674969,-0.337720519037765,0.105368764941388,-3.20512933055278,0.00135001805654648,0.0105279460268642,"100529144"
"51025",256.792985140529,-0.00309630867388892,0.118198470175817,-0.0261958438995298,0.979101130834156,0.989373329655386,"51025"
"79585",826.563670791024,-0.495063724053402,0.142655051549073,-3.47035536896568,0.000519770182403942,0.00518525602827569,"79585"
"114990",545.619573485907,0.531845432900388,0.201943156349411,2.63363929986399,0.008447517600676,0.0396200019351682,"114990"
"9093",1663.83104025358,-0.114846080357206,0.0527238490904666,-2.17825675360209,0.0293869269023334,0.0986695875134894,"9093"
"57407",1124.38786509441,-0.305908863006798,0.118712930480814,-2.57687904567597,0.00996968300915229,0.0445167625881875,"57407"
"3163",2482.8027759732,-0.199580448951713,0.0955487334111344,-2.08878173290841,0.0367273754948928,0.115921368392393,"3163"
"29965",6600.9655902331,-0.16310604737502,0.0784167706434582,-2.07998934458323,0.037526510218468,0.117793276424488,"29965"
"342346",101.605404722752,-0.356818318429109,0.15933432936039,-2.23943151398366,0.0251278527925649,0.0879242348034219,"342346"
"124402",1178.65202897102,-0.0311005603173902,0.106280819397642,-0.292626275311537,0.769807827684494,0.865679195540043,"124402"
"23295",2284.95441150956,-0.420411265255771,0.114285911934905,-3.67859220911872,0.000234524901555618,0.0028468427679697,"23295"
"84309",2132.85031437894,-0.0862130638662338,0.0745211617976655,-1.15689371698623,0.247315786034222,0.42781627983865,"84309"
"124401",1050.81574178325,-0.103007993541742,0.123184169447486,-0.836211292439286,0.403036046724976,0.587605519842623,"124401"
"146562",55.4417068409849,-0.0348823406547348,0.135496985862677,-0.25743997501234,0.796839146901797,0.882826549504342,"146562"
"26048",469.412990736813,-0.266238177030061,0.0819319923865891,-3.24950204767191,0.00115607245911424,0.00938485519998522,"26048"
"124404",38.8264488623583,-0.874840493964465,0.335641319988469,-2.6064743577892,0.00914796732388239,0.0418511417808213,"124404"
"440335",42.3674224834005,-0.988573947627564,0.230440476818205,-4.28993187862327,1.78727931739789e-05,0.000427187387162957,"440335"
"79641",4090.69364882352,-0.371984007562746,0.112793116094887,-3.29793182812518,0.000973997786749977,0.00832470083313671,"79641"
"84656",3816.22793218329,-0.106301952291904,0.0530802282022897,-2.00266569854948,0.0452131829059439,0.134501421882005,"84656"
"29855",1233.7233845477,-0.152904376877965,0.0877530241511602,-1.74243997123765,0.081431486802754,0.201726124096883,"29855"
"5493",1049.7791597284,-0.311856689938857,0.186036345607208,-1.67632130657578,0.0936752736780277,0.221967352343761,"5493"
"105371064",14.3762376604997,-0.455780139425044,0.285413760709425,-1.5969101780242,0.110285730703,0.249120891969348,"105371064"
"9717",2826.03332677511,-0.625393306996829,0.155958032448001,-4.01001023916704,6.07161148801213e-05,0.0010385962559974,"9717"
"51172",1448.16094013378,-0.122016244129526,0.120763685243598,-1.01037198296327,0.312317105666524,0.497748154948893,"51172"
"100507589",20.6138782794928,-0.373054312810766,0.148980524170321,-2.5040475249253,0.0122781540460829,0.0520630161474495,"100507589"
"146556",505.328346955402,0.455941167228969,0.195053034298835,2.33752409373153,0.0194119496427079,0.0728830203402174,"146556"
"56052",440.488950164519,-0.134183251969005,0.0671675213506933,-1.99774011710825,0.0457448425141526,0.135574387972074,"56052"
"196483",265.933317082208,-0.0842630015963388,0.0793189676769975,-1.06233104217234,0.288085426771369,0.473420769853391,"196483"
"54715",7801.99352929142,-0.195588567958804,0.174252754175622,-1.12244175929454,0.261674657483563,0.444398089949826,"54715"
"105371068",7.56552687673037,-0.653747462905506,0.380385294485644,-1.718645469167,0.0856789469798914,0.208460278700654,"105371068"
"79091",484.379347608161,-0.153056266997625,0.0906707910855069,-1.68804380291869,0.0914028208024292,0.218196828022192,"79091"
"18",10178.1267851362,-0.0138099524723432,0.111323808987986,-0.12405210168324,0.901274022441548,0.945347418205065,"18"
"25880",264.286687967099,0.0516627161251119,0.0975117041075369,0.529810411970011,0.596243385493946,0.74544828130953,"25880"
"5373",188.551167794992,-0.238484609785412,0.106705602225067,-2.23497740336437,0.0254188322717921,0.088790722761535,"5373"
"100130283",148.577203601715,0.135064432396259,0.162108965809593,0.833170649888054,0.40474849293502,0.588810007979862,"100130283"
"23589",1241.04031496772,0.258445203509133,0.177745364129502,1.45401937639754,0.145940934236661,0.300545721353144,"23589"
"7874",4032.0313768474,0.0633271694366252,0.063895362196265,0.991107449115095,0.321633116001761,0.507351833693081,"7874"
"29035",3911.90625209262,0.0649572938637452,0.0663647339354707,0.97879234966731,0.327682590529044,0.513533041619027,"29035"
"101927026",22.8759054374367,-0.0763957678687339,0.294494602281791,-0.259413134491455,0.795316496642191,0.88164854351771,"101927026"
"101927009",47.6601126582055,-0.621828561454995,0.326740019588215,-1.90312947351437,0.0570236529432204,0.157653628725374,"101927009"
"2903",4834.19844093194,-0.206687975594761,0.179671729542172,-1.15036447927245,0.249993783731717,0.430721048427093,"2903"
"105371077",20.59770272518,-0.557452567924876,0.319732811386874,-1.74349503107569,0.0812471814976063,0.201466454997746,"105371077"
"105371076",8.58035012945341,-0.439135021090669,0.434635340301233,-1.01035277247892,0.312326306083166,0.497748154948893,"105371076"
"107984900",9.83054998544117,-0.0506190423859432,0.284417693066058,-0.177974308982904,0.85874315207427,0.921935152873332,"107984900"
"80063",293.608928270242,0.0403434598766888,0.0999395477369157,0.403678631635299,0.686449054950523,0.811221908628541,"80063"
"107984877",8.76742252661858,-0.348024871670062,0.291589482445186,-1.19354398091325,0.232656398261401,0.411492799371384,"107984877"
"2013",648.16855967912,0.268590382835349,0.181840446522761,1.4770662301565,0.139657884692244,0.292189161938892,"2013"
"146279",13.5328596975194,-0.14023456694256,0.263039661239611,-0.533130883311228,0.593942982008127,0.743972301301558,"146279"
"4682",259.761903475441,0.0752286692391761,0.0557562744326735,1.3492413186612,0.177259467195917,0.343331097875883,"4682"
"780776",548.573106876729,-0.224322246082718,0.0748728327353971,-2.99604326278771,0.00273507626803431,0.0174943819267633,"780776"
"4261",851.076391164281,0.113063061201594,0.0958650471983023,1.17939816967613,0.238239663620399,0.418148459225493,"4261"
"28955",988.134210465062,-0.186338714317965,0.0995818601823299,-1.87121142321289,0.061315782052129,0.166064702360443,"28955"
"23274",1586.72130217113,-0.147569770697801,0.0763592958100842,-1.9325711314157,0.0532890515788675,0.150580316916903,"23274"
"107984859",43.4755131910275,-0.329718396668397,0.225082824508027,-1.46487586242565,0.142954789374506,0.296422070368724,"107984859"
"105371082",4.36041998347701,-0.379878803152858,0.397039741989189,-0.956777780606158,0.33867942949889,0.524261044622823,"105371082"
"8651",11.3165240665182,0.053516503641308,0.294343232563572,0.181816660689658,0.855726609109176,0.92022993168749,"8651"
"116028",103.612189923169,-0.0859891316395529,0.240696212432657,-0.357251702344969,0.720903383301814,0.834889331681597,"116028"
"400499",41.0260686950405,-0.640557345705431,0.237963689211926,-2.69182810128213,0.00710615617731475,0.0348456024157472,"400499"
"9516",1524.14061769172,-0.213680405430644,0.220927848056926,-0.967195431947472,0.333446345355851,0.519419810848681,"9516"
"8303",8896.3816949993,-0.0303547706819799,0.101425009041623,-0.29928289845676,0.764724201998352,0.862002366640138,"8303"
"51061",855.600606501145,0.182647586786573,0.0653867577636088,2.79334215418501,0.00521664814601866,0.0280530361140417,"51061"
"29066",1181.33608205734,0.122155368580876,0.064106429239808,1.90550885503106,0.0567139574938614,0.157080088919054,"29066"
"26156",2303.00295512739,0.0877406644771317,0.0513957817446707,1.70715692025114,0.0877928897701522,0.212154642493129,"26156"
"105371084",68.447074132876,0.0178284697127989,0.205266986287997,0.0868550273729107,0.93078674732458,0.962580797113372,"105371084"
"2935",2986.68311537686,0.306692599200722,0.0545825650043101,5.61887480327287,1.92205063619008e-08,1.8748383606424e-06,"2935"
"112268177",9.94266993218872,-0.140993259934211,0.28093312824211,-0.50187480848717,0.615755586644588,0.759871884899373,"112268177"
"729978",121.343867196847,-0.127625608424832,0.188246236115796,-0.677971634696194,0.497789678303995,0.668058969337765,"729978"
"92017",811.721308050416,-0.271177742841585,0.116448967792691,-2.32872603322987,0.0198735840613764,0.0740956423195348,"92017"
"105371085",5.69379214546751,-0.492926038692999,0.309629517093372,-1.59198658874745,0.111387717989412,0.251004736146941,"105371085"
"105371088",4.806731095674,-0.442472867244546,0.323420783477317,-1.36810276225052,0.171279912216434,0.335338163543702,"105371088"
"55313",637.434495022132,-0.285135361244054,0.142894498061224,-1.99542575195502,0.0459964646002754,0.136041282197012,"55313"
"729993",1206.18230694248,-0.0428924190516047,0.172479808445673,-0.248680813355117,0.803607691413184,0.88747779057541,"729993"
"2072",389.558312229853,0.14339334328988,0.0781725149580212,1.83431917684729,0.0666066291635404,0.175973511550837,"2072"
"101927311",10.6550951343596,0.951671831751468,0.315332849926687,3.01799140803988,0.0025445611890462,0.0166085657429487,"101927311"
"57496",6505.62610684204,0.0218592953601886,0.152050905705632,0.143763006597987,0.885687615812717,0.936636543239203,"57496"
"100129781",37.75128503874,-0.573851602865705,0.225689909869429,-2.5426551111554,0.0110013759471068,0.0478458637926101,"100129781"
"5073",940.737372159154,-0.213954040314708,0.0609013765557356,-3.51312322339548,0.000442872035193113,0.00460412977349887,"5073"
"105371094",22.740818127432,0.182903672438316,0.210247464201244,0.869944725056206,0.384330612074824,0.570381620202334,"105371094"
"107984865",8.7136601378448,0.641054289429665,0.293222842512276,2.186235846898,0.028798354921318,0.097278048965359,"107984865"
"51283",723.277062759923,0.0437437886375639,0.0490807273940146,0.89126202809493,0.372788614634874,0.558785104966147,"51283"
"8399",8.45634894707355,0.0755388214879586,0.233624330672425,0.323334565670196,0.746441879054426,0.850796987342893,"8399"
"642778",1125.85711052683,-0.216970821770175,0.145288900673178,-1.4933750669519,0.135339035745251,0.286346086904289,"642778"
"100652777",16.02834027537,-0.716460098844872,0.225984668036256,-3.17039250968091,0.00152233145202676,0.0115246163912133,"100652777"
"642799",1099.5664934374,-0.17494854171499,0.143473616536228,-1.21937779181034,0.222700835037595,0.399664833617517,"642799"
"105376749",9.23723058507777,-0.682780291957801,0.23490474474145,-2.90662622719396,0.00365349460956551,0.0216766958720082,"105376749"
"730013",6.01335124949616,-0.111964848275994,0.290846617785293,-0.384961837027957,0.700265690281698,0.820302655967138,"730013"
"23420",3852.64061177926,-0.154187276837613,0.0882835929037259,-1.74649979420021,0.0807241428023864,0.20065528913191,"23420"
"101927469",11.6072126980371,0.261804854151722,0.217822851447924,1.20191638485787,0.229395925596955,0.407544178021014,"101927469"
"109951030",3863.43942061275,-0.524699393534242,0.157093028274885,-3.34005524813049,0.000837617247174124,0.0074249800046113,"109951030"
"100288162",240.03703643915,-0.760444709758394,0.230979379735248,-3.29226232501805,0.000993848624993498,0.00844388202546653,"100288162"
"9284",1020.27434085608,0.0177312797742369,0.149917901702742,0.118273265386242,0.905851139826761,0.94792366403072,"9284"
"23042",2333.25835924029,0.102644380505947,0.0604385370412858,1.69832668907637,0.0894461201604647,0.214819255463056,"23042"
"123803",537.577444625986,0.326243820489252,0.0865536144149788,3.76926859374221,0.000163726624683354,0.00218370274625151,"123803"
"54700",1255.29334779042,0.251044350240308,0.0682237840054705,3.6797189411273,0.000233491151386025,0.00284318757797369,"54700"
"100505915",260.411301875078,0.237377535461354,0.129282411273948,1.83611624444684,0.0663404662848372,0.175534445828588,"100505915"
"105369154",1767.28412211963,0.17231668257853,0.132523665457005,1.30027102694677,0.193508094522265,0.363934389552548,"105369154"
"105371103",7.7094770478852,-0.837230880056374,0.234335259783615,-3.572790884434,0.000353196804224727,0.00389324244154619,"105371103"
"100288332",1680.93592572545,-0.072499630710888,0.146598918735054,-0.494544102619989,0.62092196764172,0.763220466376694,"100288332"
"255027",493.083611581115,-0.213886608495301,0.084727243755401,-2.52441362441542,0.0115891480827818,0.0497777316622414,"255027"
"89927",7027.92845258952,-0.161451344610195,0.119038207628082,-1.35629851815836,0.175004206792204,0.340159634814662,"89927"
"9665",5369.18196112237,0.0511370045113085,0.0802110757202158,0.63753046636202,0.523779371562846,0.69005363556578,"9665"
"102465252",43.9809007894934,-0.0805679169310126,0.280335716900192,-0.28739797347941,0.773807612709389,0.868568410323433,"102465252"
"54820",623.527221688433,-0.159783173984571,0.259073271670693,-0.616748972034717,0.537400314243748,0.700898664213168,"54820"
"4629",1569.30668598803,0.0763804363634571,0.458857961770828,0.166457690019563,0.867796777066112,0.926803639948823,"4629"
"123811",969.968969748997,0.101894735294949,0.073874209699195,1.37930051245014,0.167802118613202,0.330664810632833,"123811"
"4363",462.549590927964,-0.293781401096895,0.0732953381783135,-4.00818671962712,6.11867365072567e-05,0.001042670289738,"4363"
"368",45.8515236126411,0.415705073126575,0.177108728460918,2.34717439811729,0.0189163983833225,0.0716241510567545,"368"
"408050",2373.53823457864,-0.101358071979381,0.125864022811442,-0.805298207663575,0.420647615837513,0.602507112148701,"408050"
"105371099",340.46866503251,0.248340038275207,0.137406917406344,1.80733286913647,0.0707103940403195,0.183482761100506,"105371099"
"339044",5588.03403694793,-0.44394628499262,0.154994754054618,-2.86426652115065,0.00417976162340674,0.0239493520897345,"339044"
"101059938",2075.24674109978,-0.0158381329368771,0.148065643819517,-0.106966967679435,0.914815185336843,0.952888955467553,"101059938"
"105371098",8.45094362716786,-0.81072533789534,0.266306445473059,-3.04433239103616,0.00233197331944659,0.0156489861221175,"105371098"
"64131",1264.27796131517,-0.104201561524824,0.111000443095188,-0.938749059185883,0.347859598736821,0.533420885623817,"64131"
"102723692",12.7300857447823,-0.406198986916196,0.34935857417071,-1.16269934945897,0.244951505657648,0.425471765173396,"102723692"
"105376753",13.547152487964,-0.835747022095461,0.259801597781814,-3.2168663673783,0.00129598947704614,0.0102235934965568,"105376753"
"110006323",2732.22266366048,-0.609068858824081,0.1614185789789,-3.77322649398182,0.000161149866269607,0.00216106102715396,"110006323"
"101059953",939.661787850644,-0.0904686552311264,0.150112131635014,-0.602673842851648,0.546725685832679,0.708400405010442,"101059953"
"110006322",4003.98676861124,-0.412921289838142,0.138577533048031,-2.97971309458239,0.00288518474469618,0.0181894655576755,"110006322"
"112268172",13.7465634039121,0.0105663865295751,0.175118263195068,0.0603385754106354,0.951885979165092,0.973446480944061,"112268172"
"102723728",2446.35255763046,0.0492757066070206,0.0935952588868524,0.526476524484965,0.598557158638547,0.747133398531703,"102723728"
"105379460",12.732440386855,0.19668586371991,0.183050825958584,1.0744877150372,0.282604147899579,0.467999203636408,"105379460"
"283820",3996.75327195969,-0.0525660582816554,0.105778690562624,-0.496943741712652,0.619228724351911,0.762148905427373,"283820"
"653190",29.3851182061724,-0.0990775985215492,0.163776456254245,-0.60495629706227,0.545208035261369,0.707366130832878,"653190"
"6210",3818.68145500737,0.54056071747166,0.107976321750876,5.00628942259069,5.54893040923523e-07,2.92700125299165e-05,"6210"
"23204",16428.0397967561,-0.0721190144275134,0.0820516615417131,-0.878946423173281,0.379430326122987,0.565567694283497,"23204"
"23049",3764.87212208381,0.184202919851672,0.127094355852826,1.44933989094667,0.147242686088717,0.302572518537598,"23049"
"79905",459.917656485046,-0.734499245256184,0.237794971328951,-3.08879216894845,0.00200971975227501,0.0140383407873464,"79905"
"102723385",42.694542826259,-0.424353237298917,0.221571634551053,-1.91519658262548,0.0554674381519958,0.154620673306216,"102723385"
"10229",602.215126367914,-0.0286125904904489,0.0774295780198533,-0.369530497545944,0.711732345473247,0.828544130198529,"10229"
"162073",320.412622140808,0.496399807295975,0.162438183397544,3.05593055101526,0.00224363217753421,0.0152434280143638,"162073"
"51760",1247.83418269616,0.204429807645775,0.139451335829671,1.46595804500195,0.142659717058868,0.295975565920327,"51760"
"728276",5.62699881577015,-0.362226379889605,0.373939955626898,-0.968675249699765,0.33270724519426,0.518630020554259,"728276"
"79838",17.879351860761,0.00642820118433339,0.177166040889744,0.0362834838553166,0.971056319242504,0.984842077565851,"79838"
"51573",3342.49347612273,-0.00184649284799774,0.0743493899590681,-0.0248353463157438,0.980186297463627,0.989871354508742,"51573"
"9738",2823.79983078401,0.383601514771141,0.17725842794835,2.16408054167622,0.0304581686003007,0.101288382142425,"9738"
"57020",1852.07951290991,-0.127073914330216,0.0554710571009039,-2.29081472341628,0.0219741317211504,0.0798560218565341,"57020"
"400506",797.079305783421,0.293576707067526,0.177963797236632,1.64964285785141,0.0990160038222469,0.230899572142553,"400506"
"124152",3001.45659187843,0.297125639819995,0.161396960864319,1.84096180144172,0.0656271566568198,0.174303742601976,"124152"
"105371115",161.058781892888,0.608423221254618,0.237689442886735,2.55974019655785,0.010475044010137,0.0461211613604608,"105371115"
"51704",17908.5792202254,-0.00354262138187197,0.19741281169841,-0.0179452455562209,0.985682534081644,0.992509922056843,"51704"
"54988",143.712687119656,0.193949472884729,0.23595634197475,0.821971858274883,0.411092913599445,0.594311292665293,"54988"
"116285",14.4153522364804,0.812506878787154,0.27047051226689,3.00404976489785,0.00266411744669381,0.0171831023204572,"116285"
"55623",1593.45956861463,0.216715379981973,0.0662851369303806,3.2694415372422,0.00107760003056623,0.00893372220956102,"55623"
"6296",131.762759458735,0.00274323417732768,0.129370279200153,0.021204516170855,0.983082511710103,0.991128273451568,"6296"
"112479",281.955691330458,-0.102297172726158,0.135111166437934,-0.757133369677114,0.44896996384655,0.627124143727244,"112479"
"81691",114.357219957697,-0.0756723263238135,0.132463045260617,-0.571271226438519,0.567815803040938,0.724386560854748,"81691"
"105371121",6.31694570120323,0.248163689868802,0.235011658776939,1.05596331331097,0.290984976185249,0.476315045976659,"105371121"
"123879",356.147907167932,-0.00623088956785726,0.0835513421571045,-0.0745755772078574,0.940552406563835,0.967855576154728,"123879"
"57149",929.155862137017,0.0709463554571888,0.0840678606556598,0.843917698200785,0.398715397644593,0.583729790917316,"57149"
"55567",7.34988076052549,-0.182343070500473,0.280714808581402,-0.64956698017446,0.515971967839907,0.683799166566355,"55567"
"57146",204.206372872438,-0.218766628564416,0.205210909105668,-1.06605749917402,0.286397650379873,0.471909969693047,"57146"
